name,Size,Room,Fee,Endprice,KvMPrice,Saledate,City,District,TypeOfProperty
Krutkällarvägen 1,57,2,2229,1100000,219298,2014-3-11,Västerås kommun,Centralt/Karlsdal,Bostadsrättslägenhet
Stora Gatan 49,53,2,2542,1210000,222830,2014-3-10,Västerås kommun,Centralt,Bostadsrättslägenhet
Konstnärsvägen 3,64,2,5161,495000,27734,2014-3-10,Västerås kommun,Erikslund,Bostadsrättslägenhet
Narvavägen 61,21,5,1556,295000,213721,2014-3-10,Västerås kommun,Hammarby,Bostadsrättslägenhet
Åkarhagsgatan 2 C,57,2,3969,610000,210702,2014-3-7,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Anundsgatan 2,111,6,,1670000,,2014-3-7,Västerås kommun,Brandthovda,Friliggande villa
Dybecksgatan 23B,85,4,,1525000,,2014-3-7,Västerås kommun,Skallberget,Par/Rad/Kedjehus
Syrénvägen 62,88,5,4483,695000,27853,2014-3-7,Västerås kommun,Norra Gryta,Bostadsrättslägenhet
Släggkastargatan 3,48,2,2608,550000,211458,2014-3-7,Västerås kommun,Rönnby,Bostadsrättslägenhet
Bofinksvägen 23,63,2,3741,395000,26270,2014-3-7,Västerås kommun,Råby,Bostadsrättslägenhet
Dragverksgatan 5,76,5,4273,810000,210588,2014-3-7,Västerås kommun,Bäckby,Bostadsrättslägenhet
Morkullegatan 22,46,2,2365,501000,210891,2014-3-6,Västerås kommun,Råby/Morkullan,Bostadsrättslägenhet
Gunnilbogatan 12 B,43,1,2845,580000,213457,2014-3-6,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Ringduvegatan 15,63,2,3252,445000,27063,2014-3-6,Västerås kommun,Råby,Bostadsrättslägenhet
Stohagsvägen 41A,50,2,3578,650000,213000,2014-3-6,Västerås kommun,Stohagen,Bostadsrättslägenhet
Bangatan 47 A,74,5,3054,910000,212215,2014-3-6,Västerås kommun,Nordanby,Bostadsrättslägenhet
Bogvägen 4,82,9,4489,3075000,237093,2014-3-6,Västerås kommun,Öster Mälarstrand,Bostadsrättslägenhet
Monoplangatan 10,172,6,,4075000,,2014-3-5,Västerås kommun,Berghamra,Friliggande villa
Källhagsgatan 1 G,43,8,2813,560000,212785,2014-3-5,Västerås kommun,Haga,Bostadsrättslägenhet
Stenkammargatan 9,120,6,,2100000,,2014-3-5,Västerås kommun,Bjurhovda,Friliggande villa
Stenhagsgatan 6,61,5,3513,670000,210894,2014-3-4,Västerås kommun,Viksäng,Bostadsrättslägenhet
Markörgatan 4 C,56,5,3944,570000,210088,2014-3-4,Västerås kommun,Haga,Bostadsrättslägenhet
Katrinelundsvägen 20,57,5,2236,1130000,219652,2014-3-4,Västerås kommun,Centralt/Karlsdal,Bostadsrättslägenhet
Källtorpsvägen 53,168,7,,2920000,,2014-3-3,Västerås kommun,Källtorp,Friliggande villa
Bomansgatan 22 F,38,5,2593,700000,218182,2014-3-2,Västerås kommun,Kristiansborg,Bostadsrättslägenhet
Flygplansgatan 9,108,6,,3075000,,2014-3-2,Västerås kommun,Berghamra,Friliggande villa
Hagalidsvägen 29,88,3,,2185000,,2014-3-1,Västerås kommun,Haga,Par/Rad/Kedjehus
Skälbygatan 145,102,4,,1800000,,2014-3-1,Västerås kommun,Skälby,Friliggande villa
Haga Parkgata 19 A,49,2,3182,600000,212245,2014-2-28,Västerås kommun,HAGA,Bostadsrättslägenhet
Vallonvägen 61,136,5,,2120000,,2014-2-28,Västerås kommun,Skultuna,Friliggande villa
Spantgatan 8 C,42,2,3494,450000,210714,2014-2-28,Västerås kommun,Stohagen,Bostadsrättslägenhet
Kasselgatan 12,121,5,,3400000,,2014-2-28,Västerås kommun,Lill Hamra,Par/Rad/Kedjehus
Vitmåragatan 9 A,84,4,4250,1695000,220179,2014-2-28,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Grönfinksvägen 3,84,3,4988,370000,24405,2014-2-27,Västerås kommun,Grönfinksvägen 3,Bostadsrättslägenhet
Kristiansborgsallén 22,172,5,,3900000,,2014-2-27,Västerås kommun,Kristiansborg,Friliggande villa
Mälargatan 4 B,112,4,6099,2250000,220089,2014-2-27,Västerås kommun,Östra Hamnen,Bostadsrättslägenhet
Norra Skjutbanegatan 31A,67,3,3266,700000,210448,2014-2-27,Västerås kommun,Haga,Bostadsrättslägenhet
Langenbergsgatan 2B,85,3,5485,980000,211529,2014-2-27,Västerås kommun,Blåsbo,Bostadsrättslägenhet
Östra Tullgatan 1,109,5,6733,2600000,223744,2014-2-27,Västerås kommun,Centrum/Östermalm,Bostadsrättslägenhet
Prästgärdsgatan 76,115,4,,1550000,,2014-2-26,Västerås kommun,Skultuna,Friliggande villa
Norra Skjutbanegatan 14C,69,3,3377,860000,212410,2014-2-26,Västerås kommun,Norra Haga,Bostadsrättslägenhet
Morkullegatan 10,68,2,3522,600000,28824,2014-2-26,Västerås kommun,Råby/Morkullan,Bostadsrättslägenhet
Norra Skjutbanegatan 12B,59,5,3880,530000,28908,2014-2-26,Västerås kommun,Haga,Bostadsrättslägenhet
Gråsparvsvägen 20,41,5,2297,410000,29880,2014-2-26,Västerås kommun,Råby,Bostadsrättslägenhet
Nanna Svartz Gata 5,109,4,5630,3285000,230138,2014-2-26,Västerås kommun,Stallhagen/Slottsträdgården,Bostadsrättslägenhet
Bomansgatan 26C,49,5,3140,850000,217172,2014-2-25,Västerås kommun,Kristiansborg,Bostadsrättslägenhet
Kopparbergsvägen 24A,77,5,5940,1045000,213484,2014-2-25,Västerås kommun,Centralt,Bostadsrättslägenhet
Regattagatan 2,97,4,5595,2050000,221134,2014-2-25,Västerås kommun,Öster Mälarstrand,Bostadsrättslägenhet
Källhagsgatan 6 B,47,2,3189,680000,214468,2014-2-25,Västerås kommun,Haga,Bostadsrättslägenhet
Odensvigatan 7,31,1,1994,455000,214677,2014-2-24,Västerås kommun,Odensvi,Bostadsrättslägenhet
Dybecksgatan 20C,85,3,,1550000,,2014-2-24,Västerås kommun,Skallberget,Par/Rad/Kedjehus
Jakobsbergsgatan 14D,43,5,2261,885000,220345,2014-2-24,Västerås kommun,Centralt/Djäkneberget,Bostadsrättslägenhet
Bangatan 37,34,1,1752,450000,213235,2014-2-24,Västerås kommun,NORDANBY,Bostadsrättslägenhet
Norra Ringvägen 18,39,3,2086,700000,217812,2014-2-23,Västerås kommun,CENTRUM,Bostadsrättslägenhet
Prästgärdsgatan 6,115,7,,1500000,,2014-2-23,Västerås kommun,Skultuna,Friliggande villa
Regattagatan 2,123,4,6934,3300000,226829,2014-2-22,Västerås kommun,ÖSTER MÄLARSTRAND,Bostadsrättslägenhet
Kristiansborgsallén 3A,51,2,3171,895000,217549,2014-2-21,Västerås kommun,Kristiansborg /Centrum,Bostadsrättslägenhet
Släggkastargatan 3,77,8,3532,655000,28419,2014-2-21,Västerås kommun,Rönnby,Bostadsrättslägenhet
Bangatan 33 A,74,5,3290,860000,211544,2014-2-21,Västerås kommun,Nordanby Gärde,Bostadsrättslägenhet
Flisavägen 39,88,5,4605,450000,25085,2014-2-21,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Djäknebergsgatan 5 C,38,7,1947,875000,222610,2014-2-21,Västerås kommun,Centralt/Djäkneberget,Bostadsrättslägenhet
Härnevigatan 13A,73,5,3318,790000,210748,2014-2-21,Västerås kommun,Skiljebo,Bostadsrättslägenhet
Narvavägen 31,45,5,2869,495000,210879,2014-2-21,Västerås kommun,Hammarby / Krumeluren,Bostadsrättslägenhet
Odensviplatsen 2 J,60,2,4432,915000,215250,2014-2-21,Västerås kommun,Odensvi,Bostadsrättslägenhet
Lundbobergsvägen 60,81,3,3477,660000,,2014-2-21,Västerås kommun,Tortuna,Bostadsrätt
Odensviplatsen 2 N,101,4,6394,1410000,213960,2014-2-21,Västerås kommun,ODENSVI,Bostadsrättslägenhet
Sevalla Kyrkby 6,106,5,,1495000,,2014-2-21,Västerås kommun,Sevalla,Friliggande villa
Bangatan 25,63,5,2736,850000,213386,2014-2-21,Västerås kommun,Nordanby,Bostadsrättslägenhet
Syrénvägen 26,90,3,4529,960000,210667,2014-2-21,Västerås kommun,Gryta,Bostadsrättslägenhet
Hällbygatan 8,96,5,,2800000,,2014-2-21,Västerås kommun,Nordanby/Skallberget,Friliggande villa
Stenkammargatan 10,220,8,,3325000,,2014-2-21,Västerås kommun,Guldkullen/Norra Bjurhovda,Friliggande villa
Kaserngatan 77,69,2,2650,1000000,214493,2014-2-20,Västerås kommun,Viksäng,Bostadsrättslägenhet
Knektgatan 7 G,100,6,5592,2500000,,2014-2-20,Västerås kommun,Klockartorpet,Bostadsrätt
Schenströmsgatan 1,213,8,,5485000,,2014-2-20,Västerås kommun,Ormberget,Friliggande villa
Viksängsgatan 21,100,4,4185,1700000,217000,2014-2-20,Västerås kommun,Viksäng,Bostadsrättslägenhet
Åsgatan 4B,43,5,1923,915000,221034,2014-2-19,Västerås kommun,Jakobsberg,Bostadsrättslägenhet
Engelbrektsgatan 13,43,2,2670,950000,222093,2014-2-19,Västerås kommun,Centralt/Herrgärdet,Bostadsrättslägenhet
"TEGNERGATAN 3, vån 3 och 4",73,2,3791,1450000,219863,2014-2-19,Västerås kommun,Korsängsgärdet,Bostadsrättslägenhet
Blomstergatan 5 B,160,5,7755,995000,26219,2014-2-19,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Mätvägen 13,112,1,5301,1545000,,2014-2-19,Västerås kommun,Skälby,Bostadsrätt
Labradorvägen 72,90,3,4268,1310000,214556,2014-2-19,Västerås kommun,Gryta,Bostadsrättslägenhet
Furugatan 1 D,43,8,2813,530000,212100,2014-2-19,Västerås kommun,HAGA,Bostadsrättslägenhet
Ringduvegatan 115,84,3,4723,600000,27143,2014-2-19,Västerås kommun,Råby,Bostadsrättslägenhet
Kanelvägen 19,171,6,,3350000,,2014-2-19,Västerås kommun,Hammarby Stadshage,Friliggande villa
Knotavägen 45,74,9,5013,290000,23872,2014-2-18,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Ringduvegatan 9,87,3,4317,800000,29195,2014-2-18,Västerås kommun,Råby,Bostadsrättslägenhet
Rudbecksgatan 6 B,98,4,4916,2100000,221429,2014-2-18,Västerås kommun,Centralt,Bostadsrättslägenhet
Folkparksgatan 6,133,5,7906,2950000,222180,2014-2-18,Västerås kommun,Hemdal,Bostadsrättslägenhet
Spinnakergatan 2,85,3,4531,2625000,230882,2014-2-18,Västerås kommun,Öster Mälarstrand,Bostadsrättslägenhet
Karlsgatan 15 B,89,5,6738,1500000,216760,2014-2-17,Västerås kommun,Centrum/Östermalm,Bostadsrättslägenhet
Älvkvarnsgatan 29,134,6,,2200000,,2014-2-17,Västerås kommun,Branthovda,Friliggande villa
Spantgatan 8A,42,2,3284,530000,212619,2014-2-17,Västerås kommun,Stohagen,Bostadsrättslägenhet
Flintmästargatan 15,127,4,,1600000,,2014-2-16,Västerås kommun,Bjurhovda,Par/Rad/Kedjehus
Timmermansgatan 3,124,4,6853,2730000,222016,2014-2-15,Västerås kommun,Centralt/Östermalm,Bostadsrättslägenhet
Norra Ringvägen 20B,30,1,1884,725000,224167,2014-2-14,Västerås kommun,Norra Ringvägen 20B,Bostadsrättslägenhet
Vildrosgatan 37,83,3,5350,915000,211024,2014-2-14,Västerås kommun,Gryta,Bostadsrättslägenhet
Plåtverksgatan 119,74,2,,775000,,2014-2-14,Västerås kommun,Bäckby,Par/Rad/Kedjehus
Vegagatan 6C,43,1,2948,670000,215581,2014-2-14,Västerås kommun,Vega,Bostadsrättslägenhet
Plåtverksgatan 185,64,2,3208,715000,211172,2014-2-14,Västerås kommun,Bäckby,Bostadsrättslägenhet
Ringduvegatan 15,82,3,4033,710000,28659,2014-2-14,Västerås kommun,Råby,Bostadsrättslägenhet
Lavendelvägen 2,144,4,,2400000,,2014-2-14,Västerås kommun,ÖNSTA/GRYTA,Friliggande villa
Fjärdhundragatan 21B,42,9,2408,460000,210723,2014-2-13,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Färnebogatan 16B,53,2,2560,810000,215283,2014-2-13,Västerås kommun,Norra Skiljebo,Bostadsrättslägenhet
Gunnilbogatan 36B,59,5,2951,755000,212689,2014-2-13,Västerås kommun,Norra Malmaberg,Bostadsrättslägenhet
Ringduvegatan 31,87,3,4155,410000,24713,2014-2-13,Västerås kommun,Ringduvan/Råby,Bostadsrättslägenhet
Karlsgatan 11 E,71,3,3688,1800000,225352,2014-2-13,Västerås kommun,City,Bostadsrättslägenhet
Flisavägen 45,74,9,3779,510000,26809,2014-2-13,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Gideonsbergsgatan 23A,52,2,3524,640000,212308,2014-2-13,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Kryddgårdsgatan 5a,112,4,,2600000,,2014-2-13,Västerås kommun,Annedal,Par/Rad/Kedjehus
Narvavägen 43,45,5,2869,610000,213407,2014-2-13,Västerås kommun,Krumeluren,Bostadsrättslägenhet
Liegatan 136,113,4,,1615000,,2014-2-13,Västerås kommun,Hammarby,Par/Rad/Kedjehus
Bomansgatan 24 C,49,5,3072,995000,220101,2014-2-13,Västerås kommun,Kristiansborg/Centrum,Bostadsrättslägenhet
Ringduvegatan 138,112,4,,1300000,,2014-2-12,Västerås kommun,Råby,Villa
Ankargatan 23,70,8,4486,1400000,219774,2014-2-12,Västerås kommun,Öster Mälarstrand,Bostadsrättslägenhet
Ringduvegatan 125,66,2,3810,415000,26288,2014-2-12,Västerås kommun,Råby,Bostadsrättslägenhet
Ringduvegatan 45,87,3,4285,560000,26437,2014-2-12,Västerås kommun,RINGDUVAN / RÅBY,Bostadsrättslägenhet
Benvägen 46,74,9,3586,495000,26609,2014-2-12,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Packhusgatan 2A,92,3,4940,2100000,222826,2014-2-11,Västerås kommun,Östra Hamnen,Bostadsrättslägenhet
Rekylgatan 4,55,2,3299,600000,210909,2014-2-10,Västerås kommun,Haga,Bostadsrättslägenhet
Ståndkroksgatan 4,212,8,,4010000,,2014-2-10,Västerås kommun,Hamre,Friliggande villa
Tegelvretsgatan 2,149,5,,3350000,,2014-2-9,Västerås kommun,Centralt/Karlsdal,Friliggande villa
Liegatan 236,103,4,,1605000,,2014-2-9,Västerås kommun,Hammarby,Par/Rad/Kedjehus
Haga parkgata 15 B,41,5,3221,550000,213253,2014-2-8,Västerås kommun,Haga,Bostadsrättslägenhet
Kronvägen 27,178,8,,3500000,,2014-2-8,Västerås kommun,Ormberget,Friliggande villa
Västra Ringvägen 10B,83,4,5078,1750000,220983,2014-2-7,Västerås kommun,Centrum,Bostadsrättslägenhet
Odensvigatan 9,96,4,5079,1075000,211198,2014-2-7,Västerås kommun,Odensvi,Bostadsrättslägenhet
Spantgatan 11 C,49,5,3135,425000,28586,2014-2-7,Västerås kommun,Stohagen,Bostadsrättslägenhet
Barometergatan 63,117,5,,2450000,,2014-2-7,Västerås kommun,Talltorp,Friliggande villa
Agnegatan 9,72,2,3184,1225000,217014,2014-2-7,Västerås kommun,Aroslund,Bostadsrättslägenhet
Kamomillvägen 19,141,5,,2840000,,2014-2-7,Västerås kommun,Örtagården,Friliggande villa
Ringduvegatan 35,82,3,4376,700000,28537,2014-2-7,Västerås kommun,Ringduvan / Råby,Bostadsrättslägenhet
Östra Hamngatan  2,48,2,2888,1475000,230729,2014-2-6,Västerås kommun,Östra Hamnen,Bostadsrättslägenhet
Bomansgatan 18 b,43,2,4183,525000,212209,2014-2-6,Västerås kommun,Kristiansborg,Bostadsrättslägenhet
Blomstergatan  8,58,2,3307,690000,211897,2014-2-5,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Gunnilbogatan 24 C,75,8,3587,935000,212335,2014-2-5,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Västra Bergsgatan 8 A lgh 1001,53,2,3788,1095000,220660,2014-2-5,Västerås kommun,Vasastaden,Bostadsrättslägenhet
Utanbygatan 6A,47,1,3595,870000,218511,2014-2-5,Västerås kommun,Centralt,Bostadsrättslägenhet
Nanna Svartz Gata 5,109,4,5630,3275000,230046,2014-2-5,Västerås kommun,Stallhagen/Slottsträdgården,Bostadsrättslägenhet
Skultunavägen 18C,33,3,1969,720000,221622,2014-2-4,Västerås kommun,Centralt/Blåsbo,Bostadsrättslägenhet
Löpargatan 66,149,5,,2600000,,2014-2-4,Västerås kommun,Rönnby,Friliggande villa
Vetterslundsgatan 6,98,4,5522,950000,29694,2014-2-4,Västerås kommun,Vetterslund,Bostadsrättslägenhet
Vetterslundsgatan 46,77,5,4306,900000,211613,2014-2-4,Västerås kommun,Vetterslund,Bostadsrättslägenhet
Vildrosgatan 31,68,5,4709,425000,26204,2014-2-4,Västerås kommun,Gryta,Bostadsrättslägenhet
Färnebogatan 10 A,87,5,3957,930000,210629,2014-2-4,Västerås kommun,Norra Skiljebo,Bostadsrättslägenhet
Drottninggatan 12,126,5,,3825000,,2014-2-1,Västerås kommun,Centralt/Djäkneberget,Friliggande villa
Linnégatan 10,45,1,2611,905000,220111,2014-2-1,Västerås kommun,CENTRUM,Bostadsrättslägenhet
Vasagatan 34,65,2,3334,1650000,225385,2014-1-31,Västerås kommun,Vasagatan 34,Bostadsrättslägenhet
Härnevigatan 13A,61,2,2696,835000,213689,2014-1-31,Västerås kommun,Norra Skiljebo,Bostadsrättslägenhet
Svalörtsgatan 5,91,3,,1725000,,2014-1-31,Västerås kommun,Nordanby Gärde,Villa
Odensvigatan 3,79,5,4574,650000,28176,2014-1-31,Västerås kommun,Odensvi,Bostadsrättslägenhet
Kungsängsgatan 21 A,93,3,4975,1900000,220430,2014-1-31,Västerås kommun,Östra Hamnen,Bostadsrättslägenhet
Sämundsgatan 8,102,6,,1950000,,2014-1-31,Västerås kommun,Irsta,Friliggande villa
Skultunavägen 18 C,49,4,2833,895000,218117,2014-1-31,Västerås kommun,Blåsbo,Bostadsrättslägenhet
Ragnaröksgatan 13,114,4,,2460000,,2014-1-31,Västerås kommun,Irsta,Friliggande villa
Skogsduvevägen 3,57,2,4191,375000,26579,2014-1-31,Västerås kommun,Skogsduvan/Råby,Bostadsrättslägenhet
Norra Floragatan 24 B,59,2,4292,1210000,220508,2014-1-31,Västerås kommun,Centralt/Oxbacken,Bostadsrättslägenhet
Nanna Svartz Gata 5,123,5,6217,3825000,231098,2014-1-31,Västerås kommun,Stallhagen/Slottsträdgården,Bostadsrättslägenhet
Ringduvegatan 148,134,6,,1200000,,2014-1-31,Västerås kommun,Råby,Par/Rad/Kedjehus
Kaserngatan 119,104,4,,2100000,,2014-1-31,Västerås kommun,VIKSÄNG,Par/Rad/Kedjehus
Saköregatan 3,128,5,,1535000,,2014-1-30,Västerås kommun,Dingtuna,Friliggande villa
Morkullegatan 30,90,3,4486,705000,27833,2014-1-30,Västerås kommun,Råby/Morkullan,Bostadsrättslägenhet
Släggkastargatan 16,89,4,4471,900000,210067,2014-1-30,Västerås kommun,Rönnby,Bostadsrättslägenhet
Stångjärnsgatan 43,125,4,,1480000,,2014-1-30,Västerås kommun,Bäckby,Par/Rad/Kedjehus
S:ta Ursulas väg 6,246,8,,4825000,,2014-1-30,Västerås kommun,Blåsbo,Friliggande villa
Skälbygatan 188,62,6,4683,525000,,2014-1-30,Västerås kommun,Skälby,Bostadsrätt
Kumlagatan 3,79,5,4440,935000,211761,2014-1-30,Västerås kommun,Odensvi,Bostadsrättslägenhet
Bangatan 35,63,5,2825,700000,211024,2014-1-30,Västerås kommun,Nordanby,Bostadsrättslägenhet
Jakobsbergsgatan 18,207,9,,5400000,,2014-1-30,Västerås kommun,JAKOBSBERG,Friliggande villa
Hagagränd 25,60,5,3034,875000,214463,2014-1-30,Västerås kommun,Haga,Bostadsrättslägenhet
Norra Skjutbanegatan 27A,67,6,3101,800000,211834,2014-1-29,Västerås kommun,Norra Haga,Bostadsrättslägenhet
Biskopsgatan 6 A,42,5,2200,830000,219529,2014-1-29,Västerås kommun,City,Bostadsrättslägenhet
Kungsfågelgatan 31,81,3,4658,450000,25556,2014-1-29,Västerås kommun,Råby,Bostadsrättslägenhet
Föreningsgatan 8,52,2,2891,895000,217212,2014-1-28,Västerås kommun,Blåsbo,Bostadsrättslägenhet
Dagsvärmargatan 25,96,4,,1895000,,2014-1-28,Västerås kommun,Skiljebo,Par/Rad/Kedjehus
Odensvigatan 7,62,5,3502,630000,210080,2014-1-28,Västerås kommun,Odensvi,Bostadsrättslägenhet
Karlsgatan 9B,57,2,3137,1200000,221053,2014-1-27,Västerås kommun,Centrum,Bostadsrättslägenhet
Benvägen 26,73,7,3442,610000,28277,2014-1-27,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Liljekonvaljvägen 10,94,3,,1595000,,2014-1-26,Västerås kommun,NORRA GRYTA,Par/Rad/Kedjehus
Karljohansvägen 12,70,3,,1795000,,2014-1-26,Västerås kommun,ENHAGEN,Friliggande villa
Mätvägen 4,112,1,5301,1495000,213336,2014-1-25,Västerås kommun,SKÄLBY,Bostadsrättslägenhet
Klyvargatan 1,107,4,4432,3400000,231776,2014-1-24,Västerås kommun,Öster Mälarstrand,Bostadsrättslägenhet
Löpargatan 34,121,5,,2550000,,2014-1-24,Västerås kommun,RÖNNBY,Friliggande villa
Stentorpsgatan 28 A,37,5,2056,450000,212000,2014-1-24,Västerås kommun,Stentorpet,Bostadsrättslägenhet
Kungsängsgatan 19B,63,2,4100,1675000,226587,2014-1-23,Västerås kommun,Östra hamnen,Bostadsrättslägenhet
Lurblåsargatan 29,139,5,,2110000,,2014-1-23,Västerås kommun,Brandthovda,Par/Rad/Kedjehus
Malmabergsgatan 72,97,5,,3000000,,2014-1-23,Västerås kommun,Malmaberg,Friliggande villa
Snickargatan 3 A,63,8,3824,1440000,222571,2014-1-23,Västerås kommun,City,Bostadsrättslägenhet
Karlsgatan 11 E,84,7,3693,2050000,224203,2014-1-23,Västerås kommun,Centrum,Bostadsrättslägenhet
Svanågatan 9,159,7,,3650000,,2014-1-22,Västerås kommun,Nordanby,Friliggande villa
Engelbrektsgatan 13,42,1,2331,850000,220238,2014-1-22,Västerås kommun,City,Bostadsrättslägenhet
Rekylgatan 14,36,5,2241,425000,211644,2014-1-22,Västerås kommun,Haga,Bostadsrättslägenhet
Östermalmsgatan 9,78,3,4096,1400000,217949,2014-1-22,Västerås kommun,Centralt/Östermalm,Bostadsrättslägenhet
Bomansgatan 18 A,43,2,4183,670000,215581,2014-1-22,Västerås kommun,Kristiansborg,Bostadsrättslägenhet
Kasselgatan 27/Lillhamra,130,5,,3695000,,2014-1-22,Västerås kommun,Hamre/Talltorp,Friliggande villa
Rekylgatan 10,55,2,3240,595000,210818,2014-1-21,Västerås kommun,Norra Haga,Bostadsrättslägenhet
Nybyggevägen 30,68,5,,1720000,,2014-1-20,Västerås kommun,Hammarby,Friliggande villa
Konstnärsvägen 5,64,2,5183,570000,28906,2014-1-20,Västerås kommun,Erikslund,Bostadsrättslägenhet
Karbenningsgatan 4 A,58,2,3004,630000,210825,2014-1-20,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Skjutbanegatan 11A,68,1,3304,670000,29838,2014-1-20,Västerås kommun,Haga,Bostadsrättslägenhet
Linnegatan 10,30,1,1746,750000,225000,2014-1-20,Västerås kommun,Centrum,Bostadsrättslägenhet
Vegagatan 7 A,36,1,2889,630000,217500,2014-1-20,Västerås kommun,Vega,Bostadsrättslägenhet
Bangatan 31B,74,5,2901,1100000,214765,2014-1-19,Västerås kommun,Nordanby Gärde,Bostadsrättslägenhet
Labyrintvägen 26,117,?,,1895000,,2014-1-19,Västerås kommun,Bjurhovda/Guldkullen,Par/Rad/Kedjehus
Vetterslundsgatan 50,77,5,4490,690000,28903,2014-1-19,Västerås kommun,Vetterslund,Bostadsrättslägenhet
Rekylgatan 4,65,3,3860,725000,211154,2014-1-18,Västerås kommun,Haga,Bostadsrättslägenhet
Ängsvägen 19,144,8,,3050000,,2014-1-17,Västerås kommun,Gäddeholm,Friliggande villa
Gråsparvsvägen 7,64,2,3801,540000,28438,2014-1-17,Västerås kommun,Råby,Bostadsrättslägenhet
Norra Skjutbanegatan 18A,59,6,3497,520000,28725,2014-1-17,Västerås kommun,Haga,Bostadsrättslägenhet
