name,Size,Room,Fee,Endprice,KvMPrice,Saledate,City,District,TypeOfProperty
Agnegatan 9,74,2,3292.0,1770000,23918.91891891892,2018-1-12,Västerås kommun,Centralt/blåsbo,Bostadsrättslägenhet
Fogdegatan 3C,140,5,5809.0,2875000,20535.714285714286,2018-1-12,Västerås kommun,Karlsdal,Bostadsrättslägenhet
Regementsgatan 16,63,8,2548.0,1295000,20555.555555555555,2018-1-12,Västerås kommun,Viksäng,Bostadsrättslägenhet
Stora Gatan 1A,76,3,4503.0,2450000,32236.842105263157,2018-1-12,Västerås kommun,Östermalm,Bostadsrättslägenhet
Knutsgatan 11a,47,2,2594.0,1565000,33297.87234042553,2018-1-12,Västerås kommun,Centralt,Bostadsrättslägenhet
Adolf Zethelius Gata 7,65,2,3469.0,815000,12538.461538461539,2018-1-11,Västerås kommun,Bäckby,Bostadsrättslägenhet
Jakobsgatan 44C,60,5,3828.0,1100000,18333.333333333332,2018-1-11,Västerås kommun,Jakobsberg/lustigkulla,Bostadsrättslägenhet
Genuagatan 8,40,2,3056.0,1560000,39000.0,2018-1-11,Västerås kommun,Öster mälarstrand,Bostadsrättslägenhet
Axel oxenstiernas gata 16,72,3,3771.0,1020000,14166.666666666666,2018-1-11,Västerås kommun,Bäckby,Bostadsrättslägenhet
Kakelgatan 5,61,2,3791.0,2100000,34426.229508196724,2018-1-11,Västerås kommun,Centrum/östermalm,Bostadsrättslägenhet
Bangatan 25,90,4,4079.0,1875000,20833.333333333332,2018-1-11,Västerås kommun,Nordanby,Bostadsrättslägenhet
Skjutbanegatan 15 B,80,3,4450.0,1700000,21250.0,2018-1-11,Västerås kommun,Haga,Bostadsrättslägenhet
Lövhagsgatan 77,64,3,4063.0,900000,14062.5,2018-1-11,Västerås kommun,Råby,Bostadsrättslägenhet
Agnegatan 9,60,2,2976.0,1510000,25166.666666666668,2018-1-11,Västerås kommun,Aroslund,Bostadsrättslägenhet
Grönfinksvägen 5,84,4,5333.0,815000,9702.380952380952,2018-1-11,Västerås kommun,Råby,Bostadsrättslägenhet
Konstnärsvägen 8,123,5,0.0,3300000,26829.268292682926,2018-1-11,Västerås kommun,Erikslund,Villa
Skjutbanegatan 9C,78,3,3749.0,1400000,17948.71794871795,2018-1-10,Västerås kommun,Haga,Bostadsrättslägenhet
Bondegatan 11,81,3,4021.0,2500000,30864.197530864196,2018-1-10,Västerås kommun,Centrum,Bostadsrättslägenhet
Adolf Zethelius Gata 9,50,2,2784.0,870000,17400.0,2018-1-10,Västerås kommun,Bäckby,Bostadsrättslägenhet
Rekylgatan 11,58,2,3838.0,995000,17155.172413793105,2018-1-9,Västerås kommun,Norra haga,Bostadsrättslägenhet
Kaserngatan 15,61,5,3142.0,1520000,24918.032786885247,2018-1-9,Västerås kommun,Viksäng,Bostadsrättslägenhet
Vetterslundsgatan 2,47,1,3237.0,730000,15531.91489361702,2018-1-9,Västerås kommun,Vetterslund,Bostadsrättslägenhet
Oxbacksgatan 6,80,3,4922.0,1835000,22937.5,2018-1-9,Västerås kommun,Centralt/oxbacken,Bostadsrättslägenhet
Adolf Zethelius Gata 3,76,4,3815.0,1125000,14802.631578947368,2018-1-8,Västerås kommun,Bäckby,Bostadsrättslägenhet
Kakelgatan 6,95,4,5032.0,3300000,34736.84210526316,2018-1-5,Västerås kommun,Centrum/östermalm,Bostadsrättslägenhet
Liegatan 244,103,4,0.0,2350000,22815.533980582524,2018-1-5,Västerås kommun,Hammarby,Radhus
Siggesborgsgatan 9 A,55,5,2996.0,1020000,18545.454545454544,2018-1-5,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Siggesborgsgatan 5c,31,5,1963.0,725000,23387.09677419355,2018-1-4,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Vetterslundsgatan 48,77,5,4898.0,1050000,13636.363636363636,2018-1-4,Västerås kommun,Vetterslund,Bostadsrättslägenhet
Fjärdhundragatan 23B,59,5,3396.0,900000,15254.237288135593,2018-1-3,Västerås kommun,Haga,Bostadsrättslägenhet
LABRADORVÄGEN 64 (Markplan),70,2,3449.0,1100000,15714.285714285714,2017-11-30,Västerås kommun,Gryta,Bostadsrättslägenhet
Öster Mälarstrands Allé 138,104,5,5200.0,3700000,35576.92307692308,2017-11-29,Västerås kommun,Öster mälarstrand,Bostadsrättslägenhet
Lövhagsgatan 15,61,2,3873.0,800000,13114.754098360656,2017-11-29,Västerås kommun,Råby,Bostadsrättslägenhet
Släggkastargatan 5,81,5,4456.0,1250000,15432.098765432098,2017-11-29,Västerås kommun,Rönnby,Bostadsrättslägenhet
Gråsparvsvägen  16,84,3,5509.0,800000,9523.809523809523,2017-11-28,Västerås kommun,Råby,Bostadsrättslägenhet
Stadsträdgårdsgatan 10,109,5,4975.0,4000000,36697.247706422015,2017-11-28,Västerås kommun,Stadsträdgården / framnäs,Bostadsrättslägenhet
Knotavägen 26,40,1,3505.0,430000,10750.0,2017-11-23,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Sevallagatan 7A,59,5,2969.0,900000,15254.237288135593,2017-11-22,Västerås kommun,Skiljebo,Bostadsrättslägenhet
Skjutbanegatan 15B,37,6,2457.0,805000,21756.756756756757,2017-11-22,Västerås kommun,Haga,Bostadsrättslägenhet
Kaserngatan 41,58,5,3020.0,1310000,22586.206896551725,2017-11-22,Västerås kommun,Viksäng,Bostadsrättslägenhet
Smältverksgatan 38,61,2,3780.0,1050000,17213.114754098362,2017-11-20,Västerås kommun,Bäckby,Bostadsrättslägenhet
Isbergsvägen 13,156,5,0.0,3450000,22115.384615384617,2017-11-20,Västerås kommun,Hökåsen,Villa
Norrbygatan 5 C,59,2,3332.0,850000,14406.77966101695,2017-11-20,Västerås kommun,Skiljebo / odensvi,Bostadsrättslägenhet
Bomansgatan 28B,50,5,3408.0,1295000,25900.0,2017-11-20,Västerås kommun,Kristiansborg,Bostadsrättslägenhet
Svärdsliljegatan 13 A,53,2,3116.0,880000,16603.77358490566,2017-11-20,Västerås kommun,Nordanby,Bostadsrättslägenhet
Stohagsvägen 41A,36,1,2503.0,705000,19583.333333333332,2017-11-19,Västerås kommun,Stohagen,Bostadsrättslägenhet
Drottninggatan 38M,92,5,4887.0,1925000,20923.91304347826,2017-11-19,Västerås kommun,Lustigkulla,Bostadsrättslägenhet
Vasagatan 49,60,2,2795.0,1695000,28250.0,2017-11-19,Västerås kommun,Blåsbo,Bostadsrättslägenhet
Gunnilbogatan 6A,58,4,4176.0,815000,14051.724137931034,2017-11-18,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Sandvägen 1,89,4,0.0,3195000,35898.87640449438,2017-11-16,Västerås kommun,Hökåsen,Villa
Agnegatan 12A,62,7,2371.0,1695000,27338.709677419356,2017-11-16,Västerås kommun,Aroslund,Bostadsrättslägenhet
Markörgatan 4D,74,3,4089.0,1340000,18108.108108108107,2017-11-16,Västerås kommun,Haga,Bostadsrättslägenhet
Lyckåsvägen 23,133,7,0.0,3310000,24887.218045112782,2017-11-16,Västerås kommun,Kvicksund,Villa
Drottninggatan 5A,161,7,0.0,5750000,35714.28571428572,2017-11-15,Västerås kommun,Jakobsberg,Villa
Sandstensvägen 6,144,8,0.0,1500000,10416.666666666666,2017-11-15,Västerås kommun,Munga,Villa
Skjutbanegatan 9 C,78,3,3714.0,1450000,18589.74358974359,2017-11-15,Västerås kommun,Haga,Bostadsrättslägenhet
Härnevigatan 9 B,38,1,1970.0,775000,20394.736842105263,2017-11-15,Västerås kommun,Skiljebo,Bostadsrättslägenhet
Rekylgatan 3,58,2,3726.0,1125000,19396.55172413793,2017-11-14,Västerås kommun,Haga,Bostadsrättslägenhet
Rekylgatan 13,58,2,3759.0,855000,14741.379310344828,2017-11-14,Västerås kommun,Norra haga,Bostadsrättslägenhet
Syrenvägen 122,90,3,4529.0,1725000,19166.666666666668,2017-11-14,Västerås kommun,Norra gryta,Bostadsrättslägenhet
Sandgärdsgatan 13,103,4,4100.0,2270000,22038.834951456312,2017-11-14,Västerås kommun,Sandgärdsgatan 13,Bostadsrättslägenhet
Narvavägen 36,116,1,4918.0,2010000,17327.58620689655,2017-11-14,Västerås kommun,Vetterstorp,Bostadsrättslägenhet
Skaskärsvägen 4,70,3,0.0,2300000,32857.142857142855,2017-11-14,Västerås kommun,Tidö-lindö,Villa
Narvavägen 27,57,2,3655.0,925000,16228.070175438597,2017-11-13,Västerås kommun,Hammarby,Bostadsrättslägenhet
Narvavägen 79,63,2,4200.0,930000,14761.904761904761,2017-11-13,Västerås kommun,Hammarby,Bostadsrättslägenhet
Kungsåra Bjuggsta 9,155,7,0.0,4000000,25806.451612903227,2017-11-13,Västerås kommun,Kungsåra,Villa
Lovisebergsvägen 2 C,59,3,4002.0,1350000,22881.35593220339,2017-11-13,Västerås kommun,Karlsdal,Bostadsrättslägenhet
Lindmätargatan 11,125,6,0.0,3375000,27000.0,2017-11-12,Västerås kommun,Södra skiljebo,Radhus
Kungsfågelgatan 59,81,3,4931.0,1030000,12716.04938271605,2017-11-12,Västerås kommun,Råby (södra delen),Bostadsrättslägenhet
Frihetsvägen 20,68,3,3173.0,1700000,25000.0,2017-11-12,Västerås kommun,Hammarby stadshage,Bostadsrättslägenhet
Västra Ringvägen 21B,80,3,4131.0,1800000,22500.0,2017-11-11,Västerås kommun,Centrum,Bostadsrättslägenhet
Blomstergatan 1A,40,5,2322.0,905000,22625.0,2017-11-11,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Grindstuvägen 13,234,8,0.0,7050000,30128.20512820513,2017-11-9,Västerås kommun,Jakobsberg,Villa
Lavendelvägen 65,87,3,0.0,1748000,20091.954022988506,2017-11-8,Västerås kommun,Gryta,Radhus
Larslundsvägen 6,102,5,0.0,3225000,31617.647058823528,2017-11-8,Västerås kommun,Hökåsen,Villa
Sandatorpsstigen 1,234,6,0.0,4175000,17841.880341880344,2017-11-8,Västerås kommun,Kvicksund,Villa
Blomstergatan 3C,92,4,4418.0,1750000,19021.739130434784,2017-11-7,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Skogsharevägen 1,143,6,0.0,3200000,22377.622377622378,2017-11-7,Västerås kommun,Södra gryta,Villa
Blomstergatan 6,58,2,3497.0,1150000,19827.58620689655,2017-11-7,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Släggkastargatan 3,89,4,4806.0,1250000,14044.943820224718,2017-11-7,Västerås kommun,Rönnby,Bostadsrättslägenhet
Knutsgatan 10B,103,4,4810.0,2620000,25436.893203883494,2017-11-6,Västerås kommun,City,Bostadsrättslägenhet
Bofinksvägen 21,63,2,4095.0,900000,14285.714285714286,2017-11-6,Västerås kommun,Råby,Bostadsrättslägenhet
Tibblelund 11,90,4,0.0,2695000,29944.444444444445,2017-11-6,Västerås kommun,Tibblelund,Villa
Håkantorpsgatan 93,132,5,0.0,2655000,20113.636363636364,2017-11-6,Västerås kommun,Skälby,Radhus
Midvintergatan 54,90,4,5096.0,1400000,15555.555555555555,2017-11-5,Västerås kommun,Skultuna,Bostadsrättslägenhet
Östra Tullgatan 3,61,2,3791.0,2120000,34754.098360655735,2017-11-5,Västerås kommun,City,Bostadsrättslägenhet
Bangatan 49 A,57,2,2537.0,895000,15701.754385964912,2017-11-5,Västerås kommun,Nordanby,Bostadsrättslägenhet
Gunnilbogatan 28B,75,6,3789.0,1445000,19266.666666666668,2017-11-4,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Mimergatan 6B,57,5,2851.0,1750000,30701.754385964912,2017-11-4,Västerås kommun,Östermalm,Bostadsrättslägenhet
Benvägen 42,88,5,4509.0,1200000,13636.363636363636,2017-11-4,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Flisavägen 57,88,5,4876.0,905000,10284.09090909091,2017-11-4,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Rekylgatan 14,55,2,3474.0,950000,17272.727272727272,2017-11-4,Västerås kommun,Haga,Bostadsrättslägenhet
Lovisebergsvägen 2B,50,2,3498.0,1450000,29000.0,2017-11-3,Västerås kommun,Centrum,Bostadsrättslägenhet
Bangatan 49A,57,2,2722.0,1200000,21052.63157894737,2017-11-3,Västerås kommun,Nordanby,Bostadsrättslägenhet
Isflaksvägen 11,124,5,0.0,2700000,21774.1935483871,2017-11-2,Västerås kommun,Hökåsen,Villa
Jonasborgsvägen 12D,110,4,0.0,2525000,22954.545454545456,2017-11-1,Västerås kommun,Skiljebo,Radhus
Rekylgatan 17,58,2,3759.0,820000,14137.931034482759,2017-11-1,Västerås kommun,Haga,Bostadsrättslägenhet
Narvavägen 48,80,5,3613.0,1700000,21250.0,2017-11-1,Västerås kommun,Vetterstorp,Bostadsrättslägenhet
Nordanbygatan 43,103,5,0.0,2700000,26213.59223300971,2017-11-1,Västerås kommun,Nordanby,Villa
Floragatan 15A,111,3,5338.0,2950000,26576.576576576575,2017-11-1,Västerås kommun,Centralt / stallhagen,Bostadsrättslägenhet
Kulstötargatan 132,135,5,0.0,2470000,18296.296296296296,2017-11-1,Västerås kommun,Rönnby,Radhus
Bangatan 39A,89,3,3645.0,1425000,16011.23595505618,2017-11-1,Västerås kommun,Nordanby,Bostadsrättslägenhet
Skultunavägen 18 E,57,5,2894.0,1500000,26315.78947368421,2017-11-1,Västerås kommun,Blåsbo/centrum,Bostadsrättslägenhet
Öster Mälarstrands Allé 138,64,2,3200.0,2400000,37500.0,2017-11-1,Västerås kommun,Öster mälarstrand,Bostadsrättslägenhet
Stora Gatan 2E,89,5,4825.0,2495000,28033.70786516854,2017-10-30,Västerås kommun,City,Bostadsrättslägenhet
Dovhjortsvägen 15,137,5,0.0,2850000,20802.919708029196,2017-10-30,Västerås kommun,Gryta,Villa
Spinnfiskargatan 35,147,5,0.0,3235000,22006.802721088436,2017-10-30,Västerås kommun,Hamre,Radhus
Blekingevägen 13,122,5,0.0,2795000,22909.83606557377,2017-10-30,Västerås kommun,Gryta,Radhus
Ringduvegatan 107,89,3,4704.0,900000,10112.359550561798,2017-10-30,Västerås kommun,Råby,Bostadsrättslägenhet
Konstnärsvägen 5,64,2,5229.0,780000,12187.5,2017-10-30,Västerås kommun,Erikslund,Bostadsrättslägenhet
Släggkastargatan 10,48,5,2799.0,870000,18125.0,2017-10-30,Västerås kommun,Rönnby,Bostadsrättslägenhet
Norra Skjutbanegatan 14 F,69,3,3630.0,1075000,15579.710144927536,2017-10-30,Västerås kommun,Norra haga,Bostadsrättslägenhet
Öster Mälarstrands Allé 140,82,3,4100.0,2995000,36524.39024390244,2017-10-30,Västerås kommun,Öster mälarstrand,Bostadsrättslägenhet
Spantgatan 13 B,37,1,2706.0,695000,18783.783783783783,2017-10-30,Västerås kommun,Västra stohagen,Bostadsrättslägenhet
Diskusgatan 16,135,5,0.0,2640000,19555.555555555555,2017-10-30,Västerås kommun,Rönnby,Radhus
Hagagränd 9,60,5,3731.0,1135000,18916.666666666668,2017-10-29,Västerås kommun,Haga,Bostadsrättslägenhet
Backsippsgatan 17D,52,2,3608.0,1200000,23076.923076923078,2017-10-29,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Backsippsgatan 17C,52,2,3608.0,995000,19134.615384615383,2017-10-29,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Stinsvägen 4C,107,4,7531.0,1410000,13177.570093457944,2017-10-29,Västerås kommun,Tillberga,Bostadsrättslägenhet
Västra Utanbygatan 23,102,4,4983.0,2670000,26176.470588235294,2017-10-29,Västerås kommun,Centralt västerås,Bostadsrättslägenhet
Bomansgatan 26 A,49,5,3140.0,975000,19897.95918367347,2017-10-29,Västerås kommun,Kristiansborg/centrum,Bostadsrättslägenhet
Gransångargatan 112,103,5,0.0,2000000,19417.47572815534,2017-10-29,Västerås kommun,Råby,Radhus
Hällbygatan 6,138,6,0.0,3790000,27463.768115942028,2017-10-29,Västerås kommun,Nordanby,Villa
Föreningsgatan 8,51,2,3088.0,1195000,23431.37254901961,2017-10-29,Västerås kommun,Blåsbo,Bostadsrättslägenhet
Bystämmogatan 6,222,7,0.0,4050000,18243.243243243243,2017-10-29,Västerås kommun,Barkarö,Villa
Plåtverksgatan 183,111,4,5491.0,1605000,14459.45945945946,2017-10-29,Västerås kommun,Bäckby,Bostadsrättslägenhet
Släggargatan 5,81,3,5811.0,1270000,15679.012345679012,2017-10-28,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Dragverksgatan 128,114,5,0.0,1875000,16447.36842105263,2017-10-28,Västerås kommun,Bäckby,Radhus
Apalbyvägen 19,38,1,2111.0,1315000,34605.26315789474,2017-10-27,Västerås kommun,Blåsbo,Bostadsrättslägenhet
Aspvretsgatan 1D,58,2,3963.0,895000,15431.034482758621,2017-10-27,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Knutsgatan 5 b,86,3,4139.0,2860000,33255.813953488374,2017-10-27,Västerås kommun,Centrum/herrgärdet,Bostadsrättslägenhet
Verksgatan 17,76,3,3817.0,2900000,38157.89473684211,2017-10-27,Västerås kommun,Verksgatan 17,Bostadsrättslägenhet
Mätvägen 1,103,8,4917.0,2395000,23252.427184466018,2017-10-27,Västerås kommun,Mätvägen 1,Bostadsrättslägenhet
Skafferivägen 26,106,4,0.0,2495000,23537.735849056604,2017-10-27,Västerås kommun,Skälby,Radhus
Norra Ringvägen 20 A,56,8,3151.0,1520000,27142.85714285714,2017-10-26,Västerås kommun,Centrum,Bostadsrättslägenhet
Blåklockevägen 93,135,5,0.0,2400000,17777.777777777777,2017-10-25,Västerås kommun,Norra gryta,Radhus
Ladugårdsgatan 7,125,6,0.0,3200000,25600.0,2017-10-25,Västerås kommun,Hammarby,Villa
Kristiansborgsallén 1B,35,1,2334.0,1100000,31428.571428571428,2017-10-25,Västerås kommun,Centralt,Bostadsrättslägenhet
Benvägen 31,86,5,6563.0,640000,7441.860465116279,2017-10-25,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Fjärdhundragatan 25B,74,7,3394.0,1310000,17702.702702702703,2017-10-25,Västerås kommun,Haga,Bostadsrättslägenhet
Västanvindsgatan 4,125,5,0.0,3400000,27200.0,2017-10-24,Västerås kommun,Talltorp,Villa
Knotavägen 8,93,2,6641.0,650000,6989.247311827957,2017-10-24,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Plåtverksgatan 144,124,5,0.0,2420000,19516.129032258064,2017-10-24,Västerås kommun,Bäckby,Villa
Kolmilavägen 23,61,2,0.0,1400000,22950.819672131147,2017-10-24,Västerås kommun,Kvicksund,Fritidshus
Västra Utanbygatan 22,30,1,1788.0,1010000,33666.666666666664,2017-10-24,Västerås kommun,Centrum,Bostadsrättslägenhet
Skogsgårdsvägen 3,197,7,0.0,2100000,10659.89847715736,2017-10-24,Västerås kommun,Skultuna,Villa
Gränsvägen 8,113,4,0.0,3800000,33628.318584070796,2017-10-23,Västerås kommun,Ekbacken,Villa
Svinskärsvägen 41,86,3,0.0,1920000,22325.581395348836,2017-10-23,Västerås kommun,Kvicksund,Villa
Patentgatan 15,69,2,3370.0,2150000,31159.420289855072,2017-10-23,Västerås kommun,Tegnérlunden,Bostadsrättslägenhet
Bomgatan 4,124,4,0.0,3427500,27641.129032258064,2017-10-23,Västerås kommun,Norra haga,Villa
Haga Parkgata 10 B,66,3,5110.0,970000,14696.969696969696,2017-10-23,Västerås kommun,Haga,Bostadsrättslägenhet
Skjutbanegatan 4 B,79,2,3250.0,1150000,14556.962025316456,2017-10-23,Västerås kommun,Haga,Bostadsrättslägenhet
Släggargatan 5,91,4,6491.0,1700000,18681.31868131868,2017-10-23,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Flisavägen 6,88,5,4784.0,950000,10795.454545454546,2017-10-23,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Klockargatan 5B,80,2,4679.0,1600000,20000.0,2017-10-23,Västerås kommun,Klockartorpet,Bostadsrättslägenhet
Flisavägen 51,88,5,4698.0,1130000,12840.90909090909,2017-10-23,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Släggkastargatan 8,48,5,2953.0,865000,18020.833333333332,2017-10-22,Västerås kommun,Rönnby,Bostadsrättslägenhet
Älvkullevägen 32,152,5,0.0,4750000,31250.0,2017-10-22,Västerås kommun,Älvkullevägen 32,Radhus
Stentorpsgatan 19,67,5,4075.0,1165000,17388.059701492537,2017-10-22,Västerås kommun,Stentorpet/östra malmaberg,Bostadsrättslägenhet
Färnebogatan 6C,38,1,2019.0,810000,21315.78947368421,2017-10-22,Västerås kommun,Skiljebo,Bostadsrättslägenhet
Flisavägen 37,39,5,2296.0,570000,14615.384615384615,2017-10-22,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Rubanksvägen 15,136,5,0.0,2420000,17794.117647058825,2017-10-22,Västerås kommun,Kärsta,Villa
Norra Skjutbanegatan 16C,59,9,3251.0,1050000,17796.610169491527,2017-10-21,Västerås kommun,Norra haga,Bostadsrättslägenhet
Vintervägen 20,176,5,0.0,3250000,18465.909090909092,2017-10-21,Västerås kommun,Hökåsen,Villa
Spantgatan 8 A,42,2,3769.0,650000,15476.190476190477,2017-10-21,Västerås kommun,Stohagen,Bostadsrättslägenhet
Angelgatan 5,124,6,0.0,3800000,30645.16129032258,2017-10-20,Västerås kommun,Hamre,Villa
Skjutbanegatan 5B,31,5,2427.0,780000,25161.290322580644,2017-10-20,Västerås kommun,Haga,Bostadsrättslägenhet
Källhagsgatan 1 K,42,2,2657.0,920000,21904.761904761905,2017-10-20,Västerås kommun,Haga,Bostadsrättslägenhet
Hagalidsvägen 14,103,4,7021.0,1595000,15485.436893203883,2017-10-20,Västerås kommun,Haga,Bostadsrättslägenhet
Uroxvägen 12,143,6,0.0,3750000,26223.776223776225,2017-10-20,Västerås kommun,Hökåsen,Villa
"Grönfinksvägen 13, 1,5 tr",84,3,5333.0,750000,8928.57142857143,2017-10-18,Västerås kommun,Råby,Bostadsrättslägenhet
Trollbacksvägen 16,140,6,0.0,2200000,15714.285714285714,2017-10-17,Västerås kommun,Tortuna,Villa
Västermalmsgatan 10,75,5,4635.0,2200000,29333.333333333332,2017-10-17,Västerås kommun,Västermalm,Bostadsrättslägenhet
Säterbogatan 11,101,4,0.0,2385000,23613.861386138615,2017-10-17,Västerås kommun,Malmaberg,Radhus
Violstigen 3 B,81,3,4927.0,1420000,17530.864197530864,2017-10-17,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Lospånga Byväg 27,99,4,0.0,2905000,29343.434343434343,2017-10-17,Västerås kommun,Lospånga by,Villa
Ytterberga 9,85,3,0.0,910000,10705.882352941177,2017-10-17,Västerås kommun,Nykvarn,Villa
Västra Ringvägen 21 A,41,1,2500.0,1400000,34146.34146341463,2017-10-17,Västerås kommun,Centrum,Bostadsrättslägenhet
Spinnakergatan 1,77,3,3914.0,2760000,35844.155844155845,2017-10-17,Västerås kommun,Öster mälarstrand,Bostadsrättslägenhet
Blomstergatan 15,62,2,3275.0,1120000,18064.516129032258,2017-10-17,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Kvicksundsstigen 4,110,4,7914.0,1395000,12681.818181818182,2017-10-17,Västerås kommun,Kvicksund,Bostadsrättslägenhet
Björskogsgatan 6 B,113,8,6757.0,1810000,16017.699115044248,2017-10-17,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Emausgatan 25A,83,3,4563.0,1590000,19156.626506024095,2017-10-17,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Norrbygatan 3D,80,5,4442.0,1195000,14937.5,2017-10-17,Västerås kommun,Odensvi,Bostadsrättslägenhet
Kumlagatan 1B,59,2,3332.0,875000,14830.50847457627,2017-10-16,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Stentorpsgatan 23B,41,5,2595.0,780000,19024.39024390244,2017-10-16,Västerås kommun,Malmaberg,Bostadsrättslägenhet
